instance_id,id,user.id,created_at,text,class
388,1.09E+18,186356527,Tue Jan 15 12:18:36 +0000 2019,"""???? ???????!!????     ??? ????? ???????....?????    G??d ?? Night ????????  ????????? ??? ???????? ???? ???? ??????? ??????? ??????!! ???  ?????? ?????? ???? ??????!! ??   ??? ?????? ????!! ??  ???? ?????...!!! ?   ???? ????? ???????..!!! ?      ???? ??????? !!??      ??? https://t.co/hxMCUtdjc3""",
390,1.09E+18,3189787423,Tue Jan 15 08:31:36 +0000 2019,"""??? ????? ???????? ???. ?? ???????? ?? ??? ?????? ???? ????????? ???????? ??? ??????. ??? ????????? ?????? ????? ??? ?????? ??? ???????????? ???? ?????? ????? @GOVUK ????????? ?? ?? ??? ????? ?????? ??? ??. ? ???????? ????? ????? ??????? ???? ??????????? ???? ?????????? @Neetwit""",
391,1.09E+18,349493451,Tue Jan 15 07:05:07 +0000 2019,"""??? ????????????? ?????? ?????? ?????,  ??? ????? ????? ????????? ???? ???? ???? ???? ????????? ?????.  ????? ????? ???????? ?????? ????  ???? ????? ??????? 500?? ???? ??????""",
392,1.09E+18,68896341,Tue Jan 15 06:24:29 +0000 2019,"""''??? ???????? ?????? ???? ??????? ??? ??????? ?????????? ?? !!!'' ?????? ??? ???? ??? ???? ????? ????? ????? https://t.co/1us3dGCUXh https://t.co/jHEeHXtPY0 #???????? #Devinuwaracity #Devinuwara #???????? #Dewundara #Dondra #????????? #travels   #matara #srilanka #thipongal https://t.co/rMxAhNNW9e""",
393,1.09E+18,3219250735,Tue Jan 15 05:14:29 +0000 2019,"""???????? ????? ?? ? ???????? ??????? ???????. ???????? ?????? ??????? ????????? ?? ?????? ?????? ?? ????? ??? ?? ????? ???? ??????? ??? ???? ?????????? ???????? ????? ???????? ????? ?????????? ??????? ?????? ??????... https://t.co/MBZPIk6YCn""",
394,1.09E+18,3189787423,Tue Jan 15 02:26:52 +0000 2019,"""@CNET ??? ????? ??? ??????? ???????? ???????? ????. ????????? ??? ????????????? ??????? ?? ?????? ??????? ???? ???? ?????? ????? ?? ??????. ???????? ?? ????? #srilanka @Neetwit @nirowa74""",
395,1.08E+18,3219250735,Mon Jan 14 19:05:56 +0000 2019,"""??? ?? ?????????? ??????????? ?????????? ??????? ?? ?????? ?????? ?? ????? ??? ?? ????? ???? ??????? ??? ???? ???????? ?????????? ?????????????? ??????????.""",
396,1.08E+18,3219250735,Mon Jan 14 19:02:06 +0000 2019,"""??????? ??????? ????????? ??????? ?????????????? ????????????? ???? ???? ??? ???? ?????? ?? ?????? ???????? ???? ??????? ???? ???????. ????? ??????? ???? 300??.""",
397,1.08E+18,9.85E+17,Mon Jan 14 18:18:06 +0000 2019,"""?????? ???? ??????? ?? ??????? ????? ?????? ???? ?? ????? ???? ?????????? ???? ??? ???? ????????? ???????????  ?????? ???????? ?????? ???? ???? ?????? ???? ???????? ?????? ???? ???? ???? ?????? ?????? ???????""",
398,1.08E+18,752549563,Mon Jan 14 16:21:46 +0000 2019,"""? ? ? ??? ??????? ???? ??????? ??? ??? ????????? ???????? ??? ??? ???????..???? ?? ??????? ??? ??????? ??? ???? ??? ??????? ?????? ???????? ?????? ????.. ?? ?? ???? ????? ?? ???????? ?????? ???? ??? ??????????? ????????? .. ????????""",
399,1.08E+18,1122326316,Mon Jan 14 14:45:36 +0000 2019,"""????? ?????? ????? ??? ?????? ??????? ???????? ????????? ????? ??????? 67 ???? ????? ???? ????? ????? ???????? ???? ??? ???????? ????? ??? ??????? ?????? ??????????? ????? '????? ???? ????? ???? ?????' (SLNS Sayurala - P623)  #GR2020 #NextPresidentInSL #SeventhExecutivePresident""",
400,9.90E+17,2991695292,Sat Apr 28 17:59:05 +0000 2018,"""@Dinisuruu ??? ??? ??? ????? ???? ??? ??""",
402,9.90E+17,3076240460,Thu Apr 26 15:25:57 +0000 2018,"""??? ?? ????? ????? ??? ??? ???????? ???? ???? ???? ??? ??? ???? ????? ???? ????? ?????????""",
403,9.90E+17,284416901,Thu Apr 26 15:15:01 +0000 2018,"""@indika27 @Its_DHD ?? ?? ??? ?? ????? ???????? ? ????? ???? ?? ???? ?????? ???? ????? ??? ???? ??? ??????? ??.??????""",
404,9.90E+17,150624162,Thu Apr 26 15:07:32 +0000 2018,"""@Annnuza @Its_DHD ???? ???? ????? ?????????? ??? ?? ?????.. ?????""",
405,9.89E+17,4632654077,Wed Apr 25 18:31:13 +0000 2018,"""@TharinduAvishka ????? ??? ??? ????? ????""",
406,9.89E+17,3334390273,Wed Apr 25 18:09:25 +0000 2018,"""@Jude_H_Fernando ?? ???? ???? ??? ?????,???? ????? ?????""",
407,9.89E+17,3386674034,Tue Apr 24 09:39:28 +0000 2018,"""@Sansajran ???? ???? ???? sun ???????""",
408,9.88E+17,2991695292,Sun Apr 22 17:46:18 +0000 2018,"""?? ??????? ?? ??? ????????? ?????? ???? ???? ??""",
409,9.88E+17,2991695292,Sun Apr 22 17:18:29 +0000 2018,"""@da_sukiya @anuwa01 ??? ????? ??????? ?????.?? ?? ?????. ??????? ?? ??? ?? ??? ?????? ???? ???? ????? ????? ????""",
410,9.88E+17,858120680,Sun Apr 22 14:55:24 +0000 2018,"""RT @mushii_sl: ??? ????? ????? : ? ?? ?????? ???? ??? ???? ?? ???? ??????..  ????? : ? ??? ?????? ???? ??? ???? ???? ????.  ???? ?????: ??.…""",
412,9.88E+17,2991695292,Sun Apr 22 03:26:04 +0000 2018,"""@Jude_H_Fernando @LadyBossHippo ???? ??? ???? ???? ?? ??""",
416,9.88E+17,4632654077,Sat Apr 21 19:01:24 +0000 2018,"""????? ?? ?? ???? ??""",
417,9.87E+17,246224922,Fri Apr 20 17:07:42 +0000 2018,"""RT @sura_de_sena: ?????? ???????? ??????? ???? ????? ?????? ???????? ???? ???? https://t.co/hdoQ1j5u5l""",
418,9.87E+17,1023819211,Fri Apr 20 17:01:29 +0000 2018,"""@ExcuzeMi ????? ?? ?????? ????? ????? ?????? ?????!!! ??????? ?????????!!""",
419,9.87E+17,233860469,Thu Apr 19 13:44:37 +0000 2018,"""@mushii_sl @WindDesika ???? ???.....""",
420,9.87E+17,7.86E+17,Thu Apr 19 12:45:20 +0000 2018,"""???? ???? ????.. ??? ???? ??????..????""",
421,9.86E+17,903733902,Wed Apr 18 05:47:15 +0000 2018,"""@MushafAhamed ??????? ?????? ??????""",
422,9.86E+17,623929922,Tue Apr 17 15:12:31 +0000 2018,"""@SudheeraWS @Sathyajith99 ??? ??? ?? ???? ?????? ????? ??""",
423,9.86E+17,4632654077,Mon Apr 16 19:26:56 +0000 2018,"""@Rikkaf123 ??? ?????? ???????? ????????? ??? ???...????""",
424,9.86E+17,8.73E+17,Mon Apr 16 14:35:10 +0000 2018,"""@Noda_King ???? ??? ?????? ???? ?????? ??? ????.. ????? ???? ?????? ???? ???..????""",
425,9.86E+17,150624162,Mon Apr 16 13:54:20 +0000 2018,"""???? ??????? ? ?????? ?????? ????? ????? ???????? ???? ???? ????? ???.. https://t.co/lzrddgdO2j""",
426,9.86E+17,7.86E+17,Mon Apr 16 02:25:36 +0000 2018,"""@naveemayantha ???? ??? ?? ???""",
427,9.85E+17,356254091,Sat Apr 14 13:31:40 +0000 2018,"""@RiviSHani ?? ????? ??? ???? ?? ????? ??? ??? ?????? ??""",
428,9.85E+17,911573887,Fri Apr 13 17:57:16 +0000 2018,"""@AAQEEEB @nwty_ck @ApeAwurudu ?? ?? ??? ???? ????""",
429,9.85E+17,8.91E+17,Fri Apr 13 15:40:33 +0000 2018,"""????? ??????... ????? ????? ????? ????? ???? ?????? ?????????? ???? . .??????  ?? ???? ???? ??""",
430,9.85E+17,1451186346,Fri Apr 13 08:02:04 +0000 2018,"""@MaaluPaan ????? ???? ???? ????????? ??""",
431,9.85E+17,8.91E+17,Fri Apr 13 03:42:02 +0000 2018,"""??? ????? ??? 300 ? ???? ?????? ??? 700 . . .??? ??? ?????""",
432,9.85E+17,8.91E+17,Fri Apr 13 03:20:25 +0000 2018,"""?????? ?? ??? ?????? ??? ????? ?? ???? ???? ????? ??..????  ??????? ???? ????  ..? ???? ????? ????? ?? ????? ?????..???? ?????? ??...""",
433,9.85E+17,8.91E+17,Fri Apr 13 03:12:45 +0000 2018,"""???????  ????? ?? ????? ?? ?? ???? ??????...?????? ???? ?? ????? ?????? ??? ??? ?????""",
434,9.84E+17,7.66E+17,Thu Apr 12 01:48:31 +0000 2018,"""#??????? ???? ??? ????? ????? ???? ?? ??????...??  #?? ???? ???? ??...?????? — feeling Hate ????? Love ???????""",
436,9.82E+17,8.44E+17,Fri Apr 06 13:33:13 +0000 2018,"""@SLNewsSinhala ???? ????? ????? ????????  ????? ..????? ????????  ???? ???????  ????? ??? ???????????? ???""",
437,9.82E+17,8241312,Thu Apr 05 21:43:19 +0000 2018,"""???????????? ??????? ??? ???? ?????? 4 ???? ???? ???????? https://t.co/Gdy3Qau2RX""",
439,9.82E+17,3386674034,Thu Apr 05 07:26:44 +0000 2018,"""@IvonSilva12 ????? ??? ??? ?????""",
441,9.82E+17,8.36E+17,Wed Apr 04 14:08:05 +0000 2018,"""????? ?????? ?????? ?? ???? ???? ?? ???? 4?? ???? .?? ???? ??? ????? ?? ????? ????? ??? OTG ????? ???? ???? ?????? ???.??""",
444,9.89E+17,199129412,Wed Apr 25 18:36:29 +0000 2018,"""?? ??? ???????? ??? ?????? ???????? ??????.????? ???? ?????? ????? ???? ????? ???????.????????? ????.???? ??????? ???????... — ???? ????? ????? ????????? ????. ???? ??????? ???? ????... https://t.co/C6N2g7zwRN""",
445,9.89E+17,160590708,Tue Apr 24 15:44:26 +0000 2018,"""@hashikalpana @dmperera1996 ?? ??? ???? ??????? ?? ????????? ??. ?????? ????? ????? ?????? ??? ????? ??? ???? ?????? ???? ?????? ????. ????? ???? ???? ??? ???? ??? ???? ???? ??? ????? ?????.""",
447,9.87E+17,3189787423,Thu Apr 19 12:22:51 +0000 2018,"""@ContactTelo ???????? ?????? ??????-??? ????????, ???? ???????? ???? ??????. ????? ?????? ?? #SriLanka ?? ???? #????? ????? ???????? ???? ??? ???? ???? ??? ??? ????. ?? ????????? ????????? ??????? ?? ???????? ?????????????? ???? ?? ???????????? ???? ?? ???????. ????? ????? ??? ??????? ?????""",
448,9.86E+17,1095964688,Mon Apr 16 17:12:33 +0000 2018,"""( ???? ????) ???? ?????? ????? ??? ??? ?? ????? ????? ???? ???? . ?? ?????? ??? ????? ??? ?????. ?? ?????? ???? ???????? ?????? ???? ?????? ??? ???? ?????? ??? ??????? ???????? . ?? ?? ?????? ????? ??????? ?? ?? ????... https://t.co/FbqJHP2WM3""",
449,9.85E+17,897199855,Sun Apr 15 06:01:56 +0000 2018,"""???? ????? ?????? ??????????? ???? ????? ??.. ???????? ??????? ??????.. ????? ????? ????? ????? ????? ??? ???? ?????????, ????..  ???? ???????? ????? ????... https://t.co/KznX7Uh7Hg""",
451,9.83E+17,7.66E+17,Mon Apr 09 04:33:54 +0000 2018,"""?? ???????? ???? ???? #?????_????? ??? ???? ????? ???? ?????? Fashionbug, Nolimit ?? Shoping ?????...??????  ?? ?????? ??? ???? ?????...???? — feeling angry""",
452,9.82E+17,1022399016,Fri Apr 06 09:39:23 +0000 2018,"""@enigmamaker @Shailendree I know what you mean... It usually goes like ??? ?? ?? ?????? ????? ??? ???????. ???? ????? ????? ???????? ??? ???? ???.. ??? ??? ?????? ???? ?? ????? ??? ?????? ???.... Le me - ???? ?????????? ????????...""",
453,9.82E+17,380868425,Thu Apr 05 05:03:31 +0000 2018,"""????? ??????????? ??? ?? ????? ????? ???????? ???? ????? ?? ?? ??? ?? ???? ?????? ???? ????? ????? ??? ???? ?????? ??????? ??? ???????? ???? ??? ??????? ????? ?? ""???? ????"". ???? ???? 2018 ???? ?? 02 ?? ??? ??? 06.00... https://t.co/c7w8iqDg7m""",
454,9.80E+17,234496963,Sat Mar 31 11:54:53 +0000 2018,"""??????????: ??? ?????? ??????? ??????? ???????? ?????? ???????? ??? ???. ??????? ??? ???? ?????? ????. ??? ????? ????? ???? ???????? ? ????. ??? ????? ????? ?? ????? ???? ????? ?????, ????? Middle east ????. ?????? ???? ????????????..""",
455,9.91E+17,1045794757,Mon Apr 30 23:09:12 +0000 2018,"""@WindDesika ???? ???? ????? ??? ??""",
456,9.91E+17,2839858902,Mon Apr 30 21:48:01 +0000 2018,"""?????? ?? ?????? ???? ??? ?????????? - ?? ????? ???? ????? ????? ?? ??????????? ???? ??????? https://t.co/pYGkVHYgic""",
457,9.91E+17,9.00E+17,Mon Apr 30 20:37:25 +0000 2018,"""@dm_perera ??? ????? ??? ????? ???????????""",
458,9.91E+17,3165646736,Mon Apr 30 20:35:24 +0000 2018,"""RT @blackpuma85: #????????????? ???? ?? ?? ??? ???? ??????. ???????? ???? ????? ??? ??????""",
459,9.91E+17,150942005,Mon Apr 30 19:49:58 +0000 2018,"""???????? ??? ???? ???? ??? ???? ???? ??? ?????.. ????""",
460,9.91E+17,199129412,Mon Apr 30 19:40:14 +0000 2018,"""?????? ??????? ???? ?????? ????? ??????  ????? ???? ??? ???????? ??? ????""",
461,9.91E+17,2473955773,Mon Apr 30 19:28:25 +0000 2018,"""@Annnuza ??????? ???? ????? ????? ?????...??? ??? ???? ?????? ??? ??""",
462,9.91E+17,210131987,Mon Apr 30 19:27:05 +0000 2018,"""RT @randeera: ????? ???? ??????? ??????? ????? ????? ?????????.. ??????? ?? ???????????? ????? ?????.. ??? ????? ??? ????? ??? ?? ?????..""",
463,9.91E+17,150942005,Mon Apr 30 19:25:44 +0000 2018,"""RT @hrandil: ???? ????? ???? ??? ?????? ???? ?????? , ??? ?? ???? ?????? ?????? ??? ??""",
464,9.91E+17,37562868,Mon Apr 30 19:12:32 +0000 2018,"""@duliponline ??? ???????? ?? ??? ????? ??? ????? ???????""",
465,9.91E+17,158389439,Mon Apr 30 19:09:40 +0000 2018,"""@Sansajran @erangatennakoon ??? ???, ??? ????????""",
466,9.91E+17,150942005,Mon Apr 30 19:03:04 +0000 2018,"""RT @iamgayash: ??? ???????? ?? ?????? ????????, ??? ???????? ?? ?????? ????????.. ?? ????????? ?? ??? ?? ???? ??????.. ??? ??????? ?? ?? ??…""",
467,9.91E+17,4356343752,Mon Apr 30 18:58:32 +0000 2018,"""?????? ??? ?????? ???? ?????? ???? ???? ???????????????????????????""",
468,9.91E+17,2305121648,Mon Apr 30 18:50:48 +0000 2018,"""?????? ?????? ????? ???? ?????? , ?? ???? ??? ??? ??? ????? ??? ??????""",
469,9.91E+17,8.36E+17,Mon Apr 30 18:31:33 +0000 2018,"""@tharu__ ??? ?? ????? ? ???? ???? ????? ????? ??? ...??? ???? ??? ????? ??????? ???? ???????? ????? ????????? ??""",
470,9.91E+17,2829869809,Mon Apr 30 18:19:55 +0000 2018,"""????? ??? ?? ???? ???? ???? ??? ???????? ??? ???? ????? ? ????""",
471,9.91E+17,150942005,Mon Apr 30 18:18:39 +0000 2018,"""@EVO_SHAN @LadyBossHippo @AsangiFdo ? ?????? ???? ?????? ???????... ????? ???? ???? ?????? ?????? ???? ???.. ??????""",
472,9.91E+17,9.83E+17,Mon Apr 30 18:11:14 +0000 2018,"""RT @deshanbasura: @BasnayakageGopi @Annnuza ??? ???????? Content Create ????? ??????? ???? ????? Web Applications ?????. Crowd Sourcing ???…""",
473,9.91E+17,3714276020,Mon Apr 30 18:07:10 +0000 2018,"""RT @hrandil: ???? ????? ???? ??? ?????? ???? ?????? , ??? ?? ???? ?????? ?????? ??? ??""",
474,9.91E+17,9.83E+17,Mon Apr 30 17:54:13 +0000 2018,"""@deshanbasura ??? ??? ????? ??? ?? ????? ??..??????? ??? ??? ????? ??? ???????? ??..??? ???? ??? ?????? ???????? ??""",
475,9.91E+17,329826075,Mon Apr 30 17:54:10 +0000 2018,"""???? ?????? ???????? Danasiri Amaratunga ???????? ??? ???? ???? ??????. ??? ????? ???????""",
476,9.91E+17,4691793109,Mon Apr 30 17:42:45 +0000 2018,"""#??????-?????-??????-???-??? ???????-?????-?????-???????       ?????????????????????????""",
477,9.91E+17,8.60E+17,Mon Apr 30 17:41:30 +0000 2018,"""???? ???? ?????? ?? ??? ?????? ??????? ?????? ??? ??? ???? ????? ?? ??.. ???? • #SL_TeleDramas""",
478,9.91E+17,3837570612,Mon Apr 30 17:36:05 +0000 2018,"""@Umezhh ????? ????. ?? ??? ???????. ??????????? ???????? ??????. ?????? ??????? ????. ??? ???? ????? ???? ???? ?????? ????? ?????? ??""",
479,9.91E+17,168101045,Mon Apr 30 17:22:26 +0000 2018,"""@ExcuzeMi ?? ?? ?????? ?????? ???? ????? ??????? ???? ???. ??? ????? ????. ??""",
480,9.91E+17,9.60E+17,Mon Apr 30 17:21:27 +0000 2018,"""RT @LadyBossHippo: ????? ?????? ??? ????? ???????? ???????? ???? ???? ???????? ??? ???? ???? ?????? ??? ?????  ?? ??????...???????? ??  ???…""",
481,9.91E+17,2606933641,Mon Apr 30 17:18:07 +0000 2018,"""@mavian_thirashz ??? ?????? ????? ????? ??? ??? ????? ???? ???? ????""",
482,9.91E+17,1504866031,Mon Apr 30 17:01:51 +0000 2018,"""@ShaayaMfernando ???? ?? ?????? ?????? ????????? ???? ??????.. ??? ???? ???????? ???? ???? ??????.. ?? ??????? ???? ???????? ????""",
483,9.91E+17,387146177,Mon Apr 30 17:00:57 +0000 2018,"""@Sansajran @Annnuza ??? ?? ???? ????? ???? ?????   ????? ???? ?????? ????? ????? ??""",
484,9.91E+17,407621077,Mon Apr 30 16:56:03 +0000 2018,"""@Sansajran ????? ????? ?????? ???? ?? ??????? ????? ??? ??? ?? ??????? ????? ??????""",
485,9.91E+17,836870922,Mon Apr 30 16:55:32 +0000 2018,"""?????? ????? ????? ?????? ?????? * ??? ??## ??? ?????? ????    ?????? ?  * ??? ???? ? * ?????? ????? ??? ???? ???????? https://t.co/DPkRZ8xNkB""",
486,9.91E+17,9.48E+17,Mon Apr 30 16:55:25 +0000 2018,"""@Dinisuruu ????? ??? ???...?? ????????  ???? ??? ?????? ?????..??""",
487,9.91E+17,199129412,Mon Apr 30 16:51:57 +0000 2018,"""????? ???? ?????? ???? ???? ??.    ?????? ??? ????? ????? ?????? ???????""",
488,9.91E+17,33105446,Mon Apr 30 16:50:51 +0000 2018,"""???? ?????? ??? ??? ???? ???????? ??? ????????? ?????? ????? ?????""",
489,9.91E+17,4356343752,Mon Apr 30 16:43:35 +0000 2018,"""@MaaluPaan ???  ??? ??""",
490,9.91E+17,462157317,Mon Apr 30 16:14:42 +0000 2018,"""@BuduMalli ???? ???? ????? ??? ?? ????""",
491,9.91E+17,2839858902,Mon Apr 30 15:54:04 +0000 2018,"""???? ?? ???? ??????? ????? '??? ?????' ??? ??????? ???? ??? ??????? https://t.co/4OUqK1IboL""",
492,9.91E+17,2822339496,Mon Apr 30 15:36:00 +0000 2018,"""??????? ???????  ?????? ??? ?? ????????.....?????? ?? ??? ????? ???? ?? ?? ?????? ?????????. https://t.co/2EiphsOD6D""",
493,9.91E+17,903733902,Mon Apr 30 15:23:35 +0000 2018,"""??? ???? ????? ??? ??? ??? ????? ?????? ??? ???? ????""",
494,9.91E+17,135779262,Mon Apr 30 15:20:57 +0000 2018,"""@Thush_Official ??? ??? ??? ????? ????? ???? ??????? ?????? ????? ?????? ????? ??????""",
495,9.91E+17,8.36E+17,Mon Apr 30 15:16:52 +0000 2018,"""@defyixviiithara ??? ??? ???????""",
496,9.91E+17,100980318,Mon Apr 30 15:15:34 +0000 2018,"""@lishwebber @Sansajran ?? ???? ?? ?? ?????. ???? ??? ???? ???? ???????..""",
497,9.91E+17,903733902,Mon Apr 30 15:12:44 +0000 2018,"""RT @DilanthaShamal: ?? ?????? ?????? ???? ???? ????? ?? ????? ??????? ???? ??? ???? !!!!""",
498,9.91E+17,291071465,Mon Apr 30 15:09:45 +0000 2018,"""RT @KLoganz: @sandunendika ?? ???? friendship  ???? ???? ???? ??? ??????? ?????? ???....... @noodles1191 , @lokayaa , @IamHisAnchor , @Basn…""",
500,9.91E+17,4200860475,Mon Apr 30 15:07:45 +0000 2018,"""@DJSlash9 ???????? ??? ???????? ????? ???? ???..""",
501,9.91E+17,226791271,Mon Apr 30 15:05:02 +0000 2018,"""RT @duliponline: Officially ?????? ??????????? ?? ?????? ???????? ???? ????? ????. ??? ????? ??? ??????????? ????. ??? ??? ????? ???? ?????…""",
502,9.91E+17,135779262,Mon Apr 30 15:04:16 +0000 2018,"""@Thush_Official ??? ?? ??? ???? ???? ???? ???? ?????? ??""",
503,9.91E+17,7.83E+17,Mon Apr 30 15:01:39 +0000 2018,"""@Iam_Lillyy ??? ??? ???.. ????""",
504,9.91E+17,717881136,Mon Apr 30 15:01:16 +0000 2018,"""@KLoganz ?????, ?? ??? ????.. Friendship ??? ???? ??? ??? ????""",
505,9.91E+17,7.83E+17,Mon Apr 30 14:56:45 +0000 2018,"""@Iam_Lillyy ??? ?????? ?????? ??????? ????? ??? ???.. ??""",
506,9.91E+17,717881136,Mon Apr 30 14:48:17 +0000 2018,"""@KLoganz ?? ??? ???? ??.. ??? ???? ??? ?????????? ???? ??""",
507,9.91E+17,903733902,Mon Apr 30 14:45:35 +0000 2018,"""?? ?????? ?????? ???? ???? ????? ?? ????? ??????? ???? ??? ???? !!!!""",
508,9.91E+17,2993019091,Mon Apr 30 14:45:22 +0000 2018,"""@sandunendika ??? ??????? ???? ???? ????? ???? ???? ??????? ???? ?????? ??????""",
509,9.91E+17,7.83E+17,Mon Apr 30 14:44:08 +0000 2018,"""@LadyBossHippo ??? ?????????.. ??""",
510,9.91E+17,1920039648,Mon Apr 30 14:38:14 +0000 2018,"""RT @duliponline: Officially ?????? ??????????? ?? ?????? ???????? ???? ????? ????. ??? ????? ??? ??????????? ????. ??? ??? ????? ???? ?????…""",
513,9.91E+17,3248950896,Mon Apr 30 14:21:05 +0000 2018,"""??? ??? ??? ??? ??? ???????? ?????? ????? ?? ?? ????? ?????... ??""",
514,9.91E+17,8.97E+17,Mon Apr 30 14:14:07 +0000 2018,"""???? ?? ???? ??????? ????? '??? ?????' ??? ??????? ????. https://t.co/KaWr1KedEQ""",
515,9.91E+17,4286572754,Mon Apr 30 14:07:34 +0000 2018,"""@Call_me_Hasiya @DileepaMX @Hansirodrigo @Indrajithonline ???? ???? ????????. ??? ???????? ???? ????? ??????? ????? ????? ??.""",
516,9.91E+17,4632654077,Mon Apr 30 14:00:23 +0000 2018,"""RT @itsme_madboy: ??? ice cream ??????? ????...   ??????? ??? ??? ?????? ??????? Enrique ?? Tonight(I,m loving you)??????  ?? ????? ?????? ??…""",
517,9.91E+17,4789293977,Mon Apr 30 13:52:54 +0000 2018,"""| ????? ??????? ??? ????? ??????..??????  #01Comment???Link??..????""",
518,9.91E+17,4356343752,Mon Apr 30 13:36:36 +0000 2018,"""RT @HansiGirl: Free ?????? ?????? ??? ???? ??????. ?? ????? reply late ????? ????? ??? ???? ???? ??????, ??? ?????? ??? ??????? ?? ????...…""",
519,9.91E+17,9.83E+17,Mon Apr 30 13:36:07 +0000 2018,"""RT @naveemayantha: @WindDesika ???? ?????? ?????? ????????? ????? ????...????? ???????? ???? ????? ???????? ???? ??? ???? ????? ??..????? ?…""",
520,9.91E+17,7.43E+17,Mon Apr 30 13:31:14 +0000 2018,"""@KLoganz @wishawanath anonymous ?? ???? ????? ??? ???. ??? ?? ??. ??? ???? ????? ????????. ??""",
521,9.91E+17,199129412,Mon Apr 30 13:27:35 +0000 2018,"""@Annnuza ??????? ??? ????? ??? ???? ???????. ???? ??? over dosage ??? ????? ??? ???? ????? ??""",
522,9.91E+17,47276839,Mon Apr 30 13:26:00 +0000 2018,"""MPL ??????.. ??? ???????? ????? ??????. 3?? ????? ??????. ????? ?? ????? ?????? ??????. ?????? ??? ???????? 80.""",
523,9.91E+17,33105446,Mon Apr 30 13:21:33 +0000 2018,"""??? ??? ??? ????? ??? ???? ?? ???? ???  ?? ??????? ????? ????? ????? ??? ??????""",
524,9.91E+17,9.48E+17,Mon Apr 30 13:17:50 +0000 2018,"""???? ???? ??? ????????.. ??????? ??????..??""",
526,9.91E+17,2533578847,Mon Apr 30 13:10:46 +0000 2018,"""??? ???. ?????? ???? ???? ?? ????? ??????? ???????. https://t.co/z0R8HATgTP""",
527,9.91E+17,1274031792,Mon Apr 30 13:02:15 +0000 2018,"""8 ???? ???? ??? ???? ??? ??????????? ???? ??????? ??????? ????..""",
529,9.91E+17,3773388739,Mon Apr 30 12:46:56 +0000 2018,"""???? ?????? ??? ????? ????... ??????? ???????? ???? ???? ????? ?????... ??""",
530,9.91E+17,3251654766,Mon Apr 30 12:36:44 +0000 2018,"""????? ???? ???? ??? ?????? ??? ??????????? ???????? ???? ?? ??? ??????..  ??? ??? : ""?? ?????..?? ?????..."".??""",
531,9.91E+17,717881136,Mon Apr 30 12:30:12 +0000 2018,"""??? ????? ????? Massage ???? ???????? ???? ???????? ???? https://t.co/B9VujcwKmS""",
532,9.91E+17,125697659,Mon Apr 30 12:27:52 +0000 2018,"""@duliponline @SerendibLka ???? ??????? ??? ???????? ?????? ??????? ???? ???? ?? ???????? ????????? ?? ???? ?????.""",
533,9.91E+17,9.60E+17,Mon Apr 30 12:21:09 +0000 2018,"""RT @thiiish: Officially Music Industry ?? ?????? ???????? ???? ????? ????. ??? ????? ??? artist ? ????. ??? ??? ????? ???? ??????? ??? ????…""",
534,9.91E+17,2473955773,Mon Apr 30 19:34:12 +0000 2018,"""Officially ?????? ??????????? ?? ?????? ???????? ???? ????? ????. ??? ????? ??? ??????????? ????. ??? ??? ????? ???? ??????? ??? ????? ??????????? ??? ???? ???? ????, ?????? ??????. ??? ???? ?? ??. ???? ??????, ???? ?????? ??? ?? ???? ??????????.  ???? ???????? 2018 ??""",
535,9.91E+17,2473955773,Mon Apr 30 19:33:37 +0000 2018,"""Officially Music Industry ?? ?????? ???????? ???? ????? ????. ??? ????? ??? artist ? ????. ??? ??? ????? ???? ??????? ??? ????? industry ??? ???? ???? ????, ?????? ??????.  ??? ???? ?? ??. ?? ????? ????? ????? Music Video ????????? ??? ?? ???? ??????????  ????? ??????? 2025 ??""",
536,9.91E+17,173016304,Mon Apr 30 18:27:54 +0000 2018,"""?????? ???? ????? ???? ?????? ????? ????.. ??????? ?????? ????? ????? ??????????????? ???? ???? ??????.. ??? ?????????????? ????? ???? ??? ??? ?????? ????? ?????? ??? ?????? ?? ??????.. ??? ??? ???? ????? ??? ?? ?????? ??? ???????.. #???????????????? #fb""",
537,9.91E+17,2389434312,Mon Apr 30 18:09:26 +0000 2018,"""@BasnayakageGopi @Annnuza ??? ???????? Content Create ????? ??????? ???? ????? Web Applications ?????. Crowd Sourcing ?????. ?? ??? ????? ??? ????? ?????? ??????? ??? ????? ??? ???????. ?? ???? ????? ???? ????????? ?? ?????? ???.""",
538,9.91E+17,2277843698,Mon Apr 30 18:08:34 +0000 2018,"""????? ????? ??????? ??? ???? ??????? ????? ??????? ???? ????????? ?? ???? ?????? ????? ?????? ?????? ????????? ????? ????? ??? ???? ?????!   ??? ???????? ??! ???? ?????? ???? ??!""",
539,9.91E+17,178606641,Mon Apr 30 17:37:00 +0000 2018,"""??? ??? ????????? ???? ???? ??? Oreo ??????? ?? ??????? ????? ????????? ????? ???????. ??  ???? ???? Android P (Peppermint) ???????? ????????? ???? ???? ????? ?????? ???. ??????""",
540,9.91E+17,9.83E+17,Mon Apr 30 17:26:28 +0000 2018,"""@DJSlash9 @WindDesika ???????? ?????? ??? ???? ????? ?????? ????? ???? ?????? ????? ????????? ???? ??? ??? ???. ??????? ????? ?? ??????? ????? ?? ????????? ????? ????? ???????  ???????? ????????? ??? ??????. ???? ?????? ??????..""",
